"","Var1","Freq"
"14052","Rhbdl3",2
"14056","Rhebl1",2
"14058","Rho",4
"14059","Rhoa",2
"14061","Rhobtb1",2
"14062","Rhobtb2",2
"14063","Rhobtb3",5
"14064","Rhoc",2
"14068","Rhoh",3
"14071","Rhot1",3
"14073","Rhou",2
"14080","Rhpn2",2
"14083","Ric1",2
"14084","Ric3",3
"14085","Ric8a",2
"14086","Ric8b",2
"14087","Rictor",4
"14089","Rif1",4
"14092","Rilpl1",2
"14097","Rimklb",4
"14098","Rims1",2
"14099","Rims2",4
"14100","Rims3",2
"14101","Rims4",2
"14107","Rint1",2
"14108","Riok1",4
"14109","Riok2",3
"14110","Riok3",3
"14112","Riox2",3
"14113","Ripk1",2
"14114","Ripk2",2
"14116","Ripk4",2
"14118","Ripor2",4
"14119","Ripor3",2
"14122","Rit1",2
"14123","Rit2",2
"14124","Rita1",2
"14126","Rlf",3
"14127","Rlim",5
"14129","Rmc1",2
"14130","Rmdn1",2
"14131","Rmdn2",4
"14132","Rmdn3",2
"14133","Rmi1",4
"14136","Rmnd5a",2
"14138","Rmst",2
"14148","Rnaseh2c",2
"14150","Rnasel",3
"14152","Rncr4",2
"14154","Rnd3",2
"14155","Rnf10",3
"14156","Rnf103",3
"14157","Rnf11",4
"14159","Rnf112",3
"14162","Rnf114",3
"14163","Rnf115",2
"14164","Rnf121",2
"14165","Rnf122",2
"14168","Rnf128",2
"14169","Rnf13",4
"14173","Rnf138",3
"14175","Rnf139",2
"14176","Rnf14",2
"14177","Rnf141",2
"14178","Rnf144a",3
"14179","Rnf144b",2
"14180","Rnf145",2
"14181","Rnf146",3
"14186","Rnf157",5
"14187","Rnf165",3
"14190","Rnf168",2
"14191","Rnf169",2
"14192","Rnf17",4
"14193","Rnf170",2
"14195","Rnf181",2
"14196","Rnf182",2
"14200","Rnf187",3
"14202","Rnf19b",2
"14203","Rnf2",5
"14204","Rnf20",3
"14205","Rnf207",2
"14208","Rnf214",2
"14210","Rnf217",4
"14211","Rnf219",3
"14212","Rnf220",3
"14215","Rnf227",2
"14216","Rnf24",2
"14219","Rnf32",2
"14221","Rnf38",3
"14222","Rnf39",2
"14223","Rnf4",2
"14225","Rnf41",3
"14228","Rnf6",2
"14231","Rnft1",2
"14233","Rngtt",2
"14236","Rnmt",3
"14237","Rnpc3",2
"14238","Rnpep",2
"14239","Rnpepl1",2
"14240","Robo1",2
"14244","Rock1",4
"14245","Rock2",2
"14250","Ror1",3
"14252","Rora",9
"14253","Rorb",3
"14254","Rorc",2
"14258","Rp2",5
"14259","Rp9",2
"14260","Rpa1",2
"14261","Rpa2",2
"14263","Rpain",4
"14264","Rpap1",4
"14265","Rpap2",2
"14267","Rpe",2
"14269","Rpf1",3
"14270","Rpf2",2
"14272","Rpgrip1",4
"14273","Rph3a",2
"14274","Rph3al",2
"14280","Rpl22",2
"14283","Rpl31",2
"14288","Rpl7l1",3
"14289","Rpl8",2
"14291","Rpn1",5
"14293","Rpp14",2
"14298","Rpp40",2
"14299","Rprd1a",2
"14300","Rprd1b",3
"14301","Rprd2",6
"14304","Rps10",2
"14306","Rps15",2
"14309","Rps17",2
"14310","Rps18",3
"14312","Rps20",2
"14322","Rps6ka2",3
"14323","Rps6ka3",3
"14324","Rps6ka5",3
"14325","Rps6ka6",2
"14326","Rps6kb1",4
"14330","Rps9",2
"14332","Rptor",3
"14341","Rragd",2
"14343","Rras2",2
"14344","Rrbp1",4
"14345","Rreb1",4
"14347","Rrm1",2
"14348","Rrm2",3
"14349","Rrm2b",3
"14352","Rrp1",2
"14355","Rrp1b",3
"14357","Rrp7a",2
"14360","Rs1",2
"14361","Rsad1",2
"14362","Rsad2",3
"14363","Rsbn1",3
"14364","Rsf1",4
"14376","Rspo3",2
"14378","Rspry1",2
"14380","Rsrc2",4
"14381","Rsrp1",3
"14385","Rtcb",3
"14386","Rtel1",2
"14388","Rtf2",2
"14397","Rtn3",2
"14398","Rtn4",3
"14399","Rtn4ip1",2
"14401","Rtn4rl1",2
"14404","Rtp4",2
"14409","Rufy2",4
"14410","Rufy3",6
"14412","Rundc3a",2
"14414","Runx1",6
"14415","Runx1t1",4
"14416","Runx2",3
"14417","Runx3",2
"14418","Rusc1",3
"14419","Rusc2",2
"14424","Rwdd3",3
"14425","Rwdd4a",3
"14427","Rxfp2",2
"14428","Rxra",2
"14432","Ryk",3
"14433","Ryr1",2
"14434","Ryr2",2
"14435","Ryr3",3
"14436","S100a1",2
"14437","S100a10",2
"14446","S100b",2
"14448","S100pbp",2
"14450","S1pr2",2
"14451","S1pr3",3
"14457","Saa4",2
"14458","Saal1",3
"14461","Sacs",3
"14462","Sae1",3
"14463","Safb",3
"14464","Safb2",3
"14466","Sall1",2
"14468","Sall3",2
"14469","Sall4",3
"14473","Samd12",2
"14475","Samd4",4
"14477","Samd5",3
"14478","Samd7",2
"14479","Samd8",3
"14481","Samhd1",3
"14482","Samm50",3
"14487","Sap18",2
"14489","Sap30bp",3
"14492","Sapcd2",2
"14493","Sar1a",2
"14496","Sardh",3
"14497","Sarm1",3
"14498","Sars",2
"14500","Sart1",2
"14501","Sart3",2
"14504","Sass6",2
"14506","Satb1",4
"14507","Satb2",2
"14509","Sav1",2
"14511","Saxo2",3
"14514","Sbf1",2
"14515","Sbf2",5
"14516","Sbk1",2
"14517","Sbno1",5
"14518","Sbno2",3
"14520","Sbspon",2
"14521","Sc5d",3
"14523","Scaf11",4
"14524","Scaf4",4
"14526","Scai",4
"14527","Scamp1",2
"14528","Scamp2",2
"14530","Scamp5",2
"14532","Scap",2
"14533","Scaper",2
"14535","Scara5",2
"14536","Scarb1",3
"14537","Scarb2",2
"14539","Scarf2",2
"14541","Scd1",2
"14543","Scd3",2
"14544","Scfd1",2
"14545","Scfd2",2
"14558","Sclt1",2
"14559","Scly",2
"14560","Scmh1",2
"14561","Scml2",2
"14562","Scml4",2
"14564","Scn1a",3
"14566","Scn2a",4
"14567","Scn2b",2
"14568","Scn3a",2
"14569","Scn3b",2
"14572","Scn5a",2
"14573","Scn7a",3
"14574","Scn8a",6
"14575","Scn9a",5
"14582","Scpep1",2
"14585","Scrn1",3
"14586","Scrn2",2
"14587","Scrn3",3
"14588","Scrt1",2
"14589","Scrt2",3
"14596","Scyl1",3
"14597","Scyl2",3
"14598","Scyl3",3
"14599","Sdad1",2
"14600","Sdc1",4
"14601","Sdc2",3
"14602","Sdc3",2
"14603","Sdc4",2
"14604","Sdcbp",3
"14606","Sdccag3",3
"14607","Sdccag8",3
"14608","Sde2",3
"14611","Sdf4",3
"14612","Sdha",3
"14614","Sdhaf2",2
"14615","Sdhaf3",2
"14618","Sdhc",2
"14619","Sdhd",2
"14620","Sdk1",2
"14621","Sdk2",2
"14626","Sdr9c7",2
"14629","Sec1",2
"14633","Sec14l1",2
"14635","Sec14l3",3
"14638","Sec16a",2
"14640","Sec22a",3
"14641","Sec22b",2
"14642","Sec22c",2
"14645","Sec23ip",2
"14646","Sec24a",2
"14647","Sec24b",2
"14648","Sec24c",2
"14649","Sec24d",2
"14651","Sec61a1",6
"14652","Sec61a2",2
"14654","Sec62",4
"14655","Sec63",5
"14656","Secisbp2",2
"14657","Secisbp2l",2
"14659","Sectm1b",2
"14660","Seh1l",4
"14661","Sel1l",5
"14662","Sel1l2",2
"14666","Selenof",2
"14668","Selenoi",4
"14674","Selenos",3
"14675","Selenot",2
"14677","Selenow",2
"14678","Sell",2
"14679","Selp",2
"14681","Sem1",2
"14682","Sema3a",2
"14683","Sema3b",3
"14684","Sema3c",2
"14685","Sema3d",2
"14686","Sema3e",4
"14687","Sema3f",2
"14689","Sema4a",2
"14690","Sema4b",2
"14692","Sema4d",3
"14693","Sema4f",2
"14695","Sema5a",4
"14696","Sema5b",2
"14697","Sema6a",3
"14699","Sema6c",2
"14700","Sema6d",4
"14701","Sema7a",2
"14702","Senp1",3
"14703","Senp2",4
"14705","Senp5",2
"14706","Senp6",2
"14707","Senp7",3
"14708","Senp8",3
"14709","Sephs1",4
"14710","Sephs2",2
"14711","Sepsecs",2
"14713","Sept10",2
"14714","Sept11",3
"14715","Sept12",2
"14717","Sept2",2
"14718","Sept3",3
"14719","Sept4",2
"14720","Sept6",7
"14721","Sept7",3
"14722","Sept8",4
"14725","Serbp1",7
"14726","Serf1",4
"14729","Serhl",3
"14730","Serinc1",4
"14732","Serinc3",6
"14735","Serp1",2
"14738","Serpina12",2
"14750","Serpina4-ps1",2
"14756","Serpinb12",2
"14757","Serpinb1a",2
"14761","Serpinb5",4
"14762","Serpinb6a",2
"14766","Serpinb8",2
"14767","Serpinb9",2
"14768","Serpinb9b",2
"14769","Serpinb9c",2
"14775","Serpinf1",2
"14778","Serpinh1",2
"14779","Serpini1",3
"14782","Sertad2",2
"14783","Sertad3",2
"14786","Sesn1",4
"14787","Sesn2",2
"14788","Sesn3",2
"14791","Setd1a",2
"14792","Setd1b",2
"14793","Setd2",2
"14794","Setd4",2
"14795","Setd5",4
"14796","Setd6",3
"14797","Setd7",2
"14798","Setdb1",2
"14801","Setx",3
"14802","Sez6",2
"14803","Sez6l",2
"14804","Sez6l2",2
"14805","Sf1",4
"14806","Sf3a1",2
"14807","Sf3a2",2
"14808","Sf3a3",2
"14809","Sf3b1",4
"14810","Sf3b2",5
"14811","Sf3b3",2
"14812","Sf3b5",2
"14813","Sf3b6",3
"14814","Sfi1",5
"14815","Sfmbt1",4
"14816","Sfmbt2",2
"14818","Sfpq",5
"14820","Sfrp1",4
"14823","Sfrp5",2
"14824","Sfswap",6
"14825","Sft2d2",4
"14827","Sftpa1",2
"14831","Sfxn1",2
"14832","Sfxn2",4
"14835","Sfxn5",2
"14837","Sgcb",3
"14840","Sgcg",3
"14841","Sgf29",3
"14842","Sgip1",4
"14845","Sgk3",3
"14846","Sgms1",5
"14847","Sgms2",2
"14850","Sgpl1",2
"14851","Sgpp1",3
"14853","Sgsh",2
"14854","Sgsm1",4
"14858","Sgtb",2
"14859","Sh2b1",2
"14860","Sh2b2",2
"14867","Sh2d5",2
"14870","Sh3bgrl",3
"14871","Sh3bgrl2",2
"14875","Sh3bp4",2
"14876","Sh3bp5",2
"14878","Sh3d19",4
"14881","Sh3gl2",3
"14883","Sh3glb1",5
"14885","Sh3kbp1",4
"14886","Sh3pxd2a",2
"14888","Sh3rf1",3
"14890","Sh3rf3",2
"14894","Shank1",3
"14896","Sharpin",2
"14899","Shc1",2
"14906","She",2
"14908","Shh",2
"14909","Shisa2",2
"14910","Shisa3",2
"14912","Shisa5",2
"14913","Shisa6",3
"14916","Shisa9",3
"14917","Shisal1",2
"14920","Shld1",2
"14922","Shmt1",4
"14923","Shmt2",2
"14924","Shoc2",2
"14925","Shox2",2
"14927","Shprh",5
"14928","Shq1",2
"14930","Shroom2",2
"14931","Shroom3",5
"14934","Siae",3
"14936","Siah2",2
"14937","Sidt1",2
"14939","Siglec1",2
"14944","Sigmar1",2
"14946","Sik2",2
"14947","Sik3",4
"14948","Sike1",5
"14950","Sim1",2
"14951","Sim2",2
"14952","Simc1",3
"14953","Sin3a",3
"14954","Sin3b",5
"14956","Sipa1l1",4
"14958","Sipa1l3",2
"14959","Sirpa",3
"14962","Sirt3",2
"14964","Sirt5",2
"14968","Siva1",3
"14973","Six4",4
"14976","Ska1",3
"14977","Ska2",2
"14978","Ska3",2
"14979","Skap1",3
"14980","Skap2",3
"14981","Ski",2
"14982","Skil",2
"14984","Skiv2l2",2
"14986","Skp1a",2
"14987","Skp2",5
"14988","Sla",2
"14989","Sla2",2
"14990","Slain1",3
"14992","Slain2",2
"14993","Slamf1",3
"14994","Slamf6",3
"14998","Slc10a1",2
"14999","Slc10a2",2
"15002","Slc10a7",4
"15004","Slc11a2",4
"15006","Slc12a2",3
"15007","Slc12a3",2
"15009","Slc12a5",2
"15010","Slc12a6",2
"15011","Slc12a7",2
"15012","Slc12a8",2
"15013","Slc12a9",2
"15014","Slc13a1",2
"15016","Slc13a3",2
"15018","Slc13a5",2
"15019","Slc14a1",2
"15020","Slc14a2",2
"15022","Slc15a2",3
"15026","Slc16a1",2
"15027","Slc16a10",4
"15031","Slc16a14",2
"15032","Slc16a2",2
"15037","Slc16a7",3
"15039","Slc16a9",3
"15041","Slc17a2",2
"15044","Slc17a6",2
"15045","Slc17a9",2
"15046","Slc18a1",2
"15050","Slc19a1",2
"15051","Slc19a2",3
"15052","Slc19a3",2
"15053","Slc1a1",3
"15054","Slc1a2",3
"15055","Slc1a3",5
"15056","Slc1a4",3
"15060","Slc20a1",3
"15061","Slc20a2",2
"15063","Slc22a12",2
"15066","Slc22a15",2
"15069","Slc22a18",2
"15075","Slc22a26",2
"15077","Slc22a29",2
"15081","Slc22a6",2
"15083","Slc22a8",2
"15085","Slc23a2",3
"15089","Slc24a2",2
"15093","Slc25a10",2
"15095","Slc25a12",3
"15098","Slc25a15",2
"15102","Slc25a19",2
"15104","Slc25a20",2
"15107","Slc25a24",2
"15109","Slc25a26",2
"15112","Slc25a29",3
"15114","Slc25a30",7
"15116","Slc25a32",4
"15120","Slc25a36",3
"15124","Slc25a4",4
"15127","Slc25a42",2
"15128","Slc25a44",2
"15130","Slc25a46",2
"15132","Slc25a48",2
"15134","Slc25a51",3
"15135","Slc25a53",2
"15137","Slc26a1",2
"15139","Slc26a2",3
"15140","Slc26a3",4
"15144","Slc26a7",2
"15145","Slc26a8",2
"15146","Slc27a1",2
"15151","Slc28a3",3
"15154","Slc29a3",2
"15156","Slc2a1",3
"15157","Slc2a10",2
"15158","Slc2a12",2
"15161","Slc2a3",4
"15162","Slc2a4",2
"15167","Slc2a9",2
"15168","Slc30a1",2
"15169","Slc30a10",2
"15175","Slc30a7",2
"15178","Slc31a1",2
"15179","Slc31a2",2
"15182","Slc34a1",2
"15185","Slc35a1",2
"15186","Slc35a2",5
"15187","Slc35a3",3
"15189","Slc35a5",3
"15191","Slc35b2",2
"15193","Slc35b4",3
"15195","Slc35c2",2
"15196","Slc35d1",2
"15199","Slc35e1",2
"15201","Slc35e4",3
"15202","Slc35f1",2
"15204","Slc35f4",2
"15206","Slc35f6",2
"15216","Slc37a3",2
"15217","Slc38a1",2
"15218","Slc38a10",5
"15219","Slc38a2",3
"15220","Slc38a3",2
"15221","Slc38a4",2
"15225","Slc38a9",5
"15226","Slc39a10",2
"15228","Slc39a12",2
"15230","Slc39a14",4
"15231","Slc39a3",2
"15234","Slc39a6",2
"15235","Slc39a8",2
"15236","Slc39a9",2
"15239","Slc40a1",3
"15240","Slc41a1",2
"15242","Slc41a3",2
"15244","Slc43a2",3
"15246","Slc44a1",2
"15247","Slc44a2",3
"15250","Slc45a2",2
"15251","Slc45a3",2
"15252","Slc45a4",3
"15253","Slc46a1",2
"15254","Slc46a2",2
"15257","Slc48a1",2
"15258","Slc4a1",3
"15260","Slc4a11",2
"15261","Slc4a1ap",2
"15263","Slc4a3",2
"15264","Slc4a4",4
"15266","Slc4a7",3
"15267","Slc4a8",3
"15272","Slc52a2",5
"15274","Slc5a1",2
"15277","Slc5a12",2
"15278","Slc5a2",2
"15279","Slc5a3",3
"15282","Slc5a5",2
"15286","Slc5a9",4
"15287","Slc6a1",2
"15288","Slc6a11",2
"15291","Slc6a14",2
"15294","Slc6a17",3
"15296","Slc6a19",2
"15298","Slc6a2",4
"15300","Slc6a20b",2
"15304","Slc6a5",2
"15305","Slc6a6",3
"15307","Slc6a8",2
"15308","Slc6a9",2
"15309","Slc7a1",3
"15311","Slc7a11",2
"15314","Slc7a14",2
"15316","Slc7a2",4
"15318","Slc7a4",2
"15320","Slc7a6",3
"15322","Slc7a7",2
"15327","Slc8a3",2
"15332","Slc9a3r1",3
"15333","Slc9a3r2",6
"15334","Slc9a5",2
"15335","Slc9a6",2
"15336","Slc9a8",4
"15337","Slc9a9",4
"15338","Slc9b1",5
"15340","Slco1a1",2
"15342","Slco1a5",2
"15344","Slco1b2",3
"15346","Slco2a1",3
"15347","Slco2b1",2
"15348","Slco3a1",3
"15349","Slco4a1",2
"15350","Slco4c1",2
"15351","Slco5a1",2
"15355","Slf1",2
"15368","Slit2",3
"15371","Slitrk2",2
"15373","Slitrk4",2
"15376","Slk",5
"15377","Slmap",3
"15378","Sln",2
"15380","Sltm",6
"15381","Slu7",6
"15383","Slx1b",2
"15385","Slx4ip",2
"15386","Smad1",3
"15388","Smad3",3
"15389","Smad4",3
"15390","Smad5",3
"15392","Smad7",2
"15395","Smap1",4
"15398","Smarca2",2
"15399","Smarca4",2
"15400","Smarca5",3
"15401","Smarcad1",2
"15403","Smarcb1",2
"15404","Smarcc1",3
"15407","Smarcd2",2
"15409","Smarce1",2
"15410","Smc1a",3
"15412","Smc2",4
"15414","Smc3",2
"15415","Smc4",3
"15416","Smc5",2
"15417","Smc6",6
"15418","Smchd1",2
"15424","Smcr8",2
"15426","Smg1",5
"15427","Smg5",2
"15428","Smg6",3
"15432","Smgc",2
"15434","Smim10l1",3
"15439","Smim14",4
"15443","Smim20",2
"15446","Smim27",2
"15451","Smim7",3
"15453","Smkr-ps",2
"15455","Smn1",2
"15456","Smndc1",2
"15459","Smoc2",2
"15463","Smpd3",3
"15464","Smpd4",4
"15469","Smr2",3
"15471","Sms",2
"15475","Smu1",3
"15477","Smurf1",2
"15478","Smurf2",3
"15479","Smyd1",5
"15482","Smyd4",2
"15483","Smyd5",2
"15485","Snai2",2
"15486","Snai3",2
"15487","Snap23",3
"15489","Snap29",3
"15490","Snap47",2
"15491","Snap91",2
"15492","Snapc1",2
"15494","Snapc3",4
"15495","Snapc4",2
"15497","Snapin",2
"15498","Snca",3
"15499","Sncaip",2
"15506","Snhg10",2
"15509","Snhg14",2
"15517","Snrnp200",2
"15521","Snrnp40",2
"15522","Snrnp48",4
"15523","Snrnp70",2
"15524","Snrpa1",3
"15526","Snrpb2",2
"15529","Snrpd3",3
"15531","Snrpn",2
"15533","Sntb1",6
"15534","Sntb2",5
"15535","Sntg1",2
"15538","Snw1",3
"15540","Snx10",2
"15542","Snx12",2
"15543","Snx13",2
"15546","Snx16",3
"15548","Snx18",2
"15549","Snx19",3
"15551","Snx21",2
"15555","Snx27",2
"15556","Snx29",3
"15558","Snx30",2
"15562","Snx4",2
"15563","Snx5",5
"15564","Snx6",5
"15566","Snx8",2
"15567","Snx9",2
"15568","Soat1",5
"15571","Socs1",2
"15572","Socs2",4
"15573","Socs3",3
"15574","Socs4",4
"15575","Socs5",2
"15576","Socs6",3
"15577","Socs7",2
"15578","Sod1",2
"15579","Sod2",4
"15580","Sod3",2
"15582","Soga3",2
"15585","Son",7
"15586","Sorbs1",4
"15587","Sorbs2",4
"15589","Sorcs1",3
"15591","Sorcs3",2
"15593","Sorl1",3
"15594","Sort1",3
"15595","Sos1",4
"15596","Sost",2
"15597","Sostdc1",2
"15601","Sox10",3
"15602","Sox11",5
"15603","Sox12",2
"15607","Sox17",2
"15610","Sox21",2
"15612","Sox3",2
"15614","Sox4",5
"15615","Sox5",6
"15617","Sox6",3
"15621","Sox9",2
"15622","Sp1",3
"15623","Sp100",2
"15626","Sp4",2
"15628","Sp6",3
"15636","Spaca6",3
"15640","Spag16",4
"15641","Spag17",2
"15643","Spag5",3
"15645","Spag6l",2
"15647","Spag9",3
"15650","Sparc",2
"15652","Spast",2
"15654","Spata13",3
"15656","Spata17",2
"15659","Spata2",2
"15664","Spata3",3
"15670","Spata5",3
"15671","Spata6",3
"15673","Spata9",2
"15676","Spats1",2
"15678","Spats2l",4
"15680","Spc25",2
"15681","Spcs1",3
"15682","Spcs2",2
"15686","Spdya",2
"15688","Specc1",3
"15689","Specc1l",2
"15694","Spef1",2
"15695","Spef2",3
"15696","Speg",4
"15700","Spesp1",2
"15702","Spg20",3
"15706","Sphk2",2
"15710","Spic",2
"15711","Spice1",3
"15713","Spin1",4
"15716","Spindoc",2
"15728","Spire1",3
"15730","Spn",2
"15736","Spock1",2
"15737","Spock2",2
"15739","Spon1",4
"15740","Spon2",2
"15741","Spop",2
"15742","Spopl",2
"15746","Sppl2a",3
"15748","Sppl3",2
"15750","Spred1",6
"15751","Spred2",4
"15765","Spry2",2
"15767","Spry4",4
"15771","Spsb1",3
"15772","Spsb2",2
"15774","Spsb4",2
"15775","Spta1",2
"15776","Sptan1",2
"15777","Sptb",2
"15778","Sptbn1",6
"15781","Sptlc1",2
"15782","Sptlc2",2
"15783","Sptlc3",2
"15784","Sptssb",2
"15785","Spty2d1",3
"15789","Sqor",2
"15790","Sqstm1",4
"15791","Sra1",2
"15792","Srbd1",2
"15793","Src",2
"15795","Srcin1",2
"15796","Srd5a1",2
"15798","Srd5a3",4
"15799","Srebf2",2
"15800","Srek1",4
"15801","Srek1ip1",2
"15802","Srf",2
"15804","Srgap1",2
"15805","Srgap2",4
"15806","Srgap3",2
"15808","Sri",4
"15812","Srp14",4
"15815","Srp72",2
"15817","Srpk1",2
"15818","Srpk2",7
"15819","Srpk3",3
"15823","Srr",5
"15825","Srrm1",6
"15827","Srrm3",3
"15829","Srrm4",3
"15830","Srsf1",7
"15832","Srsf11",4
"15834","Srsf2",4
"15835","Srsf3",5
"15837","Srsf6",4
"15838","Srsf7",2
"15840","Srxn1",3
"15841","Sry",2
"15844","Ssb",4
"15845","Ssbp1",3
"15846","Ssbp2",3
"15847","Ssbp3",3
"15852","Ssh1",4
"15853","Ssh2",2
"15856","Sspn",2
"15857","Ssr1",4
"15859","Ssr3",2
"15860","Ssr4",3
"15861","Ssrp1",3
"15862","Sssca1",2
"15866","Sstr3",2
"15870","Ssu72",3
"15871","Ssx2ip",2
"15872","St13",4
"15874","St18",2
"15876","St3gal2",3
"15877","St3gal3",2
"15879","St3gal5",2
"15880","St3gal6",3
"15882","St6gal1",2
"15885","St6galnac2",2
"15886","St6galnac3",3
"15887","St6galnac4",2
"15888","St6galnac5",3
"15891","St7l",3
"15892","St8sia1",3
"15893","St8sia2",2
"15894","St8sia3",2
"15895","St8sia4",3
"15897","St8sia6",3
"15903","Stag1",5
"15904","Stag2",2
"15906","Stam",4
"15907","Stam2",5
"15908","Stambp",2
"15911","Stap1",3
"15912","Stap2",2
"15913","Star",3
"15918","Stard4",3
"15919","Stard5",3
"15920","Stard7",2
"15922","Stard9",2
"15923","Stat1",3
"15924","Stat2",2
"15925","Stat3",2
"15927","Stat5a",2
"15928","Stat5b",2
"15929","Stat6",2
"15930","Stau1",3
"15931","Stau2",3
"15934","Stc2",3
"15935","Steap1",2
"15936","Steap2",5
"15937","Steap3",3
"15938","Steap4",2
"15943","Stim2",2
"15949","Stk17b",3
"15952","Stk26",2
"15953","Stk3",2
"15954","Stk31",2
"15956","Stk32b",2
"15959","Stk35",2
"15960","Stk36",2
"15961","Stk38",2
"15962","Stk38l",2
"15963","Stk39",3
"15964","Stk4",3
"15966","Stmn2",2
"15967","Stmn3",2
"15970","Stn1",5
"15971","Stom",5
"15974","Ston1",3
"15975","Ston2",2
"15977","Stox2",6
"15978","Stpg1",2
"15985","Stradb",2
"15986","Strap",2
"15987","Strbp",6
"15991","Strn",3
"15992","Strn3",2
"15994","Stt3a",4
"15995","Stt3b",2
"15997","Stx11",2
"15998","Stx12",2
"16000","Stx17",4
"16001","Stx18",6
"16003","Stx1a",2
"16006","Stx3",4
"16008","Stx5a",2
"16009","Stx6",6
"16011","Stx8",3
"16012","Stxbp1",2
"16013","Stxbp2",3
"16014","Stxbp3",2
"16015","Stxbp4",4
"16016","Stxbp5",3
"16018","Stxbp6",2
"16020","Styx",2
"16022","Sub1",2
"16023","Sucla2",2
"16026","Suco",4
"16027","Suds3",2
"16028","Sufu",3
"16029","Sugct",2
"16030","Sugp1",2
"16031","Sugp2",3
"16032","Sugt1",2
"16033","Sulf1",3
"16034","Sulf2",3
"16039","Sult1d1",2
"16044","Sult4a1",2
"16045","Sult5a1",2
"16047","Sumf1",2
"16048","Sumf2",2
"16050","Sun1",2
"16051","Sun2",2
"16055","Supt16",2
"16056","Supt20",7
"16060","Supt7l",2
"16063","Surf2",2
"16064","Surf4",5
"16065","Surf6",2
"16068","Susd3",2
"16069","Susd4",2
"16070","Susd5",2
"16072","Suv39h1",2
"16073","Suv39h2",3
"16074","Suz12",3
"16076","Sv2b",2
"16083","Svil",2
"16084","Svip",2
"16091","Svs5",5
"16093","Swap70",3
"16096","Swt1",2
"16103","Sycn",2
"16110","Syk",4
"16111","Sympk",2
"16112","Syn2",5
"16114","Sync",3
"16115","Syncrip",5
"16117","Syndig1l",2
"16118","Syne1",2
"16119","Syne2",4
"16121","Syne4",2
"16123","Syngr1",2
"16124","Syngr2",2
"16125","Syngr3",2
"16127","Synj1",5
"16128","Synj2",6
"16129","Synj2bp",2
"16130","Synm",2
"16131","Synpo",2
"16132","Synpo2",4
"16133","Synpo2l",2
"16137","Sypl",8
"16139","Sys1",5
"16140","Syt1",4
"16142","Syt11",5
"16144","Syt13",2
"16147","Syt17",2
"16148","Syt2",3
"16150","Syt4",2
"16153","Syt7",5
"16158","Sytl3",2
"16159","Sytl4",2
"16160","Szrd1",2
"16161","Szt2",2
"16166","Tab2",2
"16168","Tac1",2
"16176","Tacr3",3
"16178","Tada1",2
"16181","Tada3",2
"16182","Taf1",2
"16190","Taf1d",3
"16191","Taf2",2
"16193","Taf4",2
"16194","Taf4b",3
"16198","Taf6l",4
"16199","Taf7",3
"16201","Taf8",2
"16207","Tal2",2
"16209","Tamm41",2
"16211","Tanc2",3
"16212","Tango2",2
"16214","Tank",2
"16215","Taok1",5
"16216","Taok2",3
"16217","Taok3",3
"16218","Tap1",2
"16220","Tapbp",2
"16224","Tardbp",4
"16226","Tars2",2
"16233","Tasp1",2
"16235","Tatdn1",5
"16238","Tax1bp1",3
"16239","Taz",2
"16240","Tbata",4
"16241","Tbc1d1",4
"16242","Tbc1d10a",2
"16246","Tbc1d13",2
"16247","Tbc1d14",2
"16248","Tbc1d15",3
"16249","Tbc1d16",2
"16253","Tbc1d20",2
"16255","Tbc1d22a",2
"16258","Tbc1d23",3
"16259","Tbc1d24",4
"16260","Tbc1d25",2
"16262","Tbc1d30",2
"16263","Tbc1d31",3
"16265","Tbc1d4",2
"16267","Tbc1d7",2
"16268","Tbc1d8",2
"16269","Tbc1d9",2
"16270","Tbc1d9b",3
"16271","Tbca",3
"16274","Tbccd1",2
"16276","Tbce",2
"16277","Tbcel",2
"16278","Tbck",2
"16279","Tbk1",3
"16280","Tbkbp1",2
"16281","Tbl1x",3
"16282","Tbl1xr1",5
"16283","Tbl2",4
"16285","Tbp",2
"16286","Tbpl1",2
"16289","Tbrg4",3
"16291","Tbx15",2
"16292","Tbx18",2
"16293","Tbx19",2
"16295","Tbx20",3
"16298","Tbx3",4
"16300","Tbx4",2
"16301","Tbx5",2
"16305","Tc2n",4
"16306","Tcaf1",4
"16309","Tcam1",2
"16319","Tceanc2",2
"16321","Tcerg1l",2
"16322","Tcf12",6
"16325","Tcf20",2
"16326","Tcf21",2
"16329","Tcf25",5
"16330","Tcf3",3
"16331","Tcf4",8
"16332","Tcf7",2
"16333","Tcf7l1",2
"16334","Tcf7l2",4
"16338","Tcim",2
"16344","Tcn2",3
"16345","Tcof1",3
"16349","Tcrg-C1",2
"16354","Tcta",3
"16356","Tcte2",3
"16358","Tctex1d2",2
"16362","Tctn3",3
"16364","Tdo2",3
"16370","Tdrd3",3
"16376","Tead1",2
"16379","Tead4",2
"16381","Tecpr1",3
"16383","Tecr",2
"16387","Tedc1",2
"16389","Teddm2",2
"16390","Tef",3
"16398","Telo2",2
"16400","Tenm1",2
"16401","Tenm2",2
"16403","Tenm4",3
"16404","Tent4a",2
"16407","Tent5c",2
"16410","Tepsin",2
"16411","Terb1",2
"16413","Terf1",3
"16414","Terf2",3
"16415","Terf2ip",3
"16416","Tert",2
"16417","Tes",2
"16418","Tesc",2
"16422","Tesmin",3
